Temperature,Humidity,Wind Speed,Wind Direction,Dew Point,Pressure,Precipitation,Visibility,Cloud Cover,Weather Event
27.43,38.22,20.66,137.65,23.74,1021.32,3.14,10.92,9.27,Clear
15.37,64.06,15.12,250.7,9.27,1014.88,37.41,4.63,75.36,Rain
29.07,74.34,8.58,221.91,25.4,1004.91,-0.95,8.17,71.69,Cloudy
21.09,26.98,18.93,126.78,17.72,1015.39,43.66,2.21,75.61,Rain
25.07,70.06,36.63,124.43,16.33,1013.74,86.19,2.83,81.54,Thunderstorm
19.68,93.7,23.64,286.96,14.45,1015.79,15.81,2.24,94.01,Thunderstorm
19.68,45.8,31.47,244.44,17.37,993.73,93.29,3.71,83.75,Thunderstorm
19.8,77.23,28.63,328.16,11.86,1021.6,-0.53,7.03,81.33,Cloudy
33.53,34.46,27.65,152.3,29.61,1006.92,2.3,12.2,11.59,Clear
28.76,85.05,18.57,263.02,20.83,1002.0,6.04,6.57,88.53,Cloudy
20.73,70.82,20.21,356.11,12.34,999.8,17.96,7.37,91.31,Rain
21.42,63.94,12.85,238.13,15.32,1024.87,5.2,10.92,7.18,Clear
19.25,72.25,19.59,310.71,12.18,1001.33,-2.01,8.9,55.68,Cloudy
30.71,68.95,8.11,354.44,27.73,1013.19,-0.56,12.51,10.56,Clear
20.91,86.5,30.25,29.02,14.16,1022.22,20.77,3.72,76.55,Rain
15.23,33.17,37.96,174.54,11.74,1002.03,1.58,4.71,56.01,Cloudy
20.14,66.24,4.48,248.97,12.32,1022.2,4.31,14.67,3.74,Clear
11.67,74.47,2.49,194.74,9.45,1014.92,4.3,3.14,94.87,Rain
15.82,39.24,16.98,349.46,6.38,1013.19,3.11,7.16,83.34,Cloudy
18.33,41.52,4.15,231.61,11.47,1024.68,-0.92,4.59,62.92,Cloudy
21.06,46.84,32.86,120.53,16.78,1010.67,-1.35,4.26,95.96,Rain
18.09,70.07,8.21,341.83,12.8,1028.96,5.9,5.98,88.75,Cloudy
24.59,34.75,35.53,244.83,15.87,1013.61,7.84,8.32,65.81,Cloudy
28.89,52.59,25.83,73.71,26.46,1012.3,-3.24,9.65,62.84,Cloudy
31.21,82.05,13.9,208.84,21.95,1017.81,2.2,12.32,14.42,Clear
7.57,74.36,16.72,231.69,3.72,1015.92,1.18,0.65,99.72,Fog
26.41,46.06,34.43,259.13,23.21,1009.33,4.76,5.42,59.53,Cloudy
30.84,38.45,13.34,35.74,27.67,1026.82,4.04,9.97,-3.46,Clear
32.63,61.07,17.5,346.25,28.51,1001.21,4.42,13.37,10.52,Clear
33.29,42.35,33.22,42.19,30.31,1016.24,1.79,8.69,14.88,Clear
4.96,42.52,33.41,9.43,-1.84,1010.92,6.7,3.92,95.35,Snow
25.34,49.52,31.42,212.78,23.11,983.33,19.78,3.68,94.47,Rain
31.16,76.43,13.66,92.04,25.51,1041.49,-2.8,14.01,-1.9,Clear
25.48,48.57,36.11,117.3,15.7,1030.03,3.28,12.22,5.17,Clear
23.37,64.88,10.77,159.3,13.54,1010.14,2.97,10.76,3.24,Clear
27.09,62.64,5.49,25.01,19.77,1014.89,5.51,7.13,79.57,Cloudy
21.16,67.28,33.08,162.87,13.91,1002.1,42.77,7.45,100.22,Rain
20.37,58.04,4.1,13.2,10.65,1008.98,17.57,1.38,76.07,Rain
33.43,52.81,15.8,292.13,23.53,1018.4,-3.35,9.64,15.96,Clear
16.68,63.01,23.92,29.96,13.06,1020.36,3.98,6.47,77.32,Cloudy
21.45,61.2,14.57,55.29,15.16,999.91,-4.84,14.51,7.0,Clear
16.82,45.47,-1.2,306.13,12.77,1006.06,5.28,6.95,54.31,Cloudy
13.39,70.21,31.12,175.34,8.96,1005.58,2.63,2.53,86.68,Fog
20.21,79.9,9.38,266.33,15.76,1032.23,33.25,6.41,78.91,Rain
34.37,33.1,-0.48,350.06,30.67,1014.43,5.94,12.82,10.74,Clear
22.99,69.92,11.06,46.42,18.5,1011.8,2.89,13.95,16.72,Clear
31.94,46.65,17.91,254.39,29.21,1019.68,81.72,0.74,92.31,Thunderstorm
31.02,73.07,23.32,259.83,21.81,1004.53,-3.89,11.29,6.06,Clear
32.56,60.57,11.45,328.08,29.44,1007.12,-0.39,11.21,12.13,Clear
35.12,59.77,24.36,211.39,26.53,1013.07,-4.47,10.65,22.41,Clear
2.58,87.15,0.75,338.6,-0.49,1009.77,21.26,4.71,68.16,Snow
24.4,60.74,30.43,299.18,18.06,1015.06,-5.01,9.8,7.52,Clear
12.59,35.24,25.91,284.45,6.7,1022.76,38.97,6.77,92.38,Rain
14.86,46.58,9.74,48.31,10.61,1011.35,19.39,7.17,97.02,Rain
26.74,35.6,4.52,61.82,20.66,1013.51,4.88,14.49,6.09,Clear
30.48,41.89,13.96,185.77,21.69,1010.17,5.59,14.49,2.02,Clear
23.39,77.45,4.37,161.22,17.86,1010.83,11.12,6.0,67.46,Rain
24.43,35.49,2.1,24.82,18.87,1015.12,-0.97,8.98,14.27,Clear
26.17,82.35,36.71,309.97,21.82,1019.11,-2.73,5.51,72.67,Cloudy
27.41,31.92,38.18,195.16,18.56,1008.89,-4.56,8.46,62.19,Cloudy
23.26,60.47,34.57,36.04,18.84,999.34,-0.02,15.5,16.58,Clear
27.4,62.65,31.14,324.33,24.97,999.78,-1.3,4.84,73.45,Cloudy
34.43,80.91,21.4,202.79,32.14,1029.33,3.1,10.35,10.92,Clear
29.17,89.2,25.54,311.36,23.0,1015.14,3.89,12.99,0.96,Clear
21.19,71.53,41.09,94.88,19.97,1003.81,5.14,9.91,21.87,Clear
9.22,79.85,32.61,218.05,-0.7,1017.11,14.18,5.44,98.71,Snow
30.85,40.2,27.65,209.79,28.14,1007.5,6.4,6.61,54.48,Cloudy
12.04,48.02,-1.94,137.65,4.4,1007.86,18.13,2.3,93.54,Rain
26.84,58.81,27.74,326.36,21.91,1001.43,2.53,10.52,0.23,Clear
15.83,44.39,32.96,311.7,11.09,1018.7,5.85,3.11,73.61,Rain
25.53,77.7,8.12,200.81,15.18,1007.14,85.69,1.92,103.62,Thunderstorm
3.93,78.71,33.78,55.41,-1.31,1016.19,23.23,4.33,92.27,Snow
15.39,53.21,40.75,205.42,11.78,1012.59,1.62,6.6,86.03,Cloudy
23.56,56.49,31.11,194.83,17.65,1012.25,3.42,15.04,11.08,Clear
28.93,73.74,4.59,185.89,19.91,1022.34,4.56,7.37,71.36,Cloudy
19.5,79.01,21.17,263.21,12.87,1020.95,27.67,4.68,85.7,Rain
5.97,77.33,4.44,177.63,-2.91,1017.38,7.71,4.54,79.95,Snow
23.64,66.82,24.86,47.04,17.69,1001.32,-5.2,8.45,84.57,Cloudy
21.35,75.31,6.83,165.41,14.45,1007.39,27.86,3.88,83.51,Thunderstorm
25.12,57.96,15.82,92.33,21.03,990.0,35.7,3.53,94.24,Rain
24.13,80.52,21.07,320.31,18.79,1012.59,-2.92,3.52,104.21,Rain
21.76,74.97,11.92,111.61,12.46,1012.22,19.45,6.47,70.68,Rain
20.52,28.43,29.24,322.29,11.75,1006.91,53.34,2.23,83.02,Rain
25.14,83.26,8.93,244.28,20.01,1008.72,4.93,13.87,6.54,Clear
23.13,91.3,27.3,149.09,18.57,1008.07,-3.82,10.63,18.28,Clear
19.3,30.87,24.85,29.58,14.49,1015.48,82.46,1.48,97.73,Thunderstorm
27.66,50.33,3.3,127.54,20.83,1019.93,4.47,13.93,0.44,Clear
19.62,38.99,38.36,152.41,12.93,1010.21,2.41,10.96,11.45,Clear
14.68,60.15,31.7,307.65,9.82,1014.03,5.17,6.22,80.74,Cloudy
29.75,83.97,40.36,142.43,22.13,1034.39,5.42,6.99,85.19,Cloudy
26.06,38.38,14.11,332.07,15.72,1024.84,5.38,8.42,64.32,Cloudy
12.36,33.18,6.49,127.44,8.53,1002.55,38.27,7.6,88.97,Rain
26.72,65.91,15.77,59.54,24.37,1033.29,-2.89,8.87,66.63,Cloudy
24.72,28.27,23.34,87.11,14.97,1001.0,0.68,8.85,12.97,Clear
27.58,37.12,36.33,329.55,22.05,1016.37,0.02,15.45,21.57,Clear
26.87,50.75,36.04,130.4,24.0,1010.02,-1.38,14.31,17.75,Clear
20.32,37.69,18.01,293.58,12.63,998.15,-0.43,7.49,83.96,Cloudy
17.91,46.63,17.67,299.05,11.79,1026.41,30.78,6.48,83.67,Rain
20.63,76.39,9.05,50.11,15.81,1005.47,50.52,6.75,94.4,Rain
-0.26,38.27,20.87,63.63,-5.78,1015.61,30.63,2.55,101.51,Snow
16.24,70.6,27.35,349.04,12.21,1002.98,18.84,3.79,68.09,Rain
34.61,49.44,34.06,286.27,30.54,1004.59,-1.93,15.04,8.58,Clear
21.35,76.19,17.31,322.1,18.78,1008.19,60.3,3.14,87.43,Thunderstorm
22.01,60.83,2.48,36.88,13.77,1010.31,14.13,3.63,81.5,Rain
-3.89,85.63,8.15,290.61,-13.32,1011.55,2.28,3.76,77.61,Snow
29.93,75.48,17.55,66.76,21.39,1011.54,4.62,15.24,15.83,Clear
21.47,54.65,6.44,294.0,16.2,1043.6,44.24,3.11,78.28,Rain
32.6,87.29,35.23,135.15,23.42,1019.13,1.98,15.55,7.06,Clear
21.77,27.03,7.37,43.82,17.53,1010.89,2.83,4.7,83.86,Rain
9.25,56.39,14.02,317.17,5.76,1017.37,6.71,0.53,96.72,Fog
26.5,84.22,28.06,226.34,17.61,1010.55,3.68,13.51,6.36,Clear
25.83,68.1,27.85,332.42,17.97,1016.8,4.12,11.97,3.46,Clear
9.44,83.03,18.74,124.1,2.3,1023.23,27.04,8.37,74.12,Rain
21.44,47.28,23.54,74.52,17.76,1004.5,3.31,12.59,9.63,Clear
24.96,29.99,3.23,190.55,18.18,1010.71,-0.28,9.41,64.58,Cloudy
21.14,63.27,29.93,192.09,16.72,1003.81,1.45,10.88,-3.83,Clear
11.11,44.92,23.36,291.39,4.92,1021.7,52.82,5.31,85.11,Rain
1.68,65.47,20.88,145.79,-1.6,1018.92,10.06,1.03,97.51,Snow
36.22,43.56,24.57,354.31,32.66,994.27,5.63,12.9,-4.97,Clear
22.26,58.97,16.91,95.38,20.7,1022.87,40.84,7.73,76.88,Rain
20.62,48.55,21.29,6.57,16.46,1015.84,6.07,3.26,68.18,Rain
16.14,84.31,27.2,9.84,8.01,1029.43,29.52,2.3,77.53,Rain
32.18,79.77,27.75,44.0,28.42,1016.88,4.78,7.93,-0.91,Clear
30.84,33.0,2.79,-3.36,26.49,1003.7,5.91,14.35,6.97,Clear
23.86,82.45,20.1,74.22,18.46,1008.64,5.56,12.1,10.6,Clear
28.36,85.08,28.65,279.99,22.7,1018.9,-3.56,10.92,15.24,Clear
26.4,70.49,16.73,267.76,20.0,1010.96,-4.37,8.76,14.97,Clear
26.48,92.98,24.34,136.85,23.96,1018.88,-4.58,8.12,85.67,Cloudy
31.69,74.01,40.18,129.98,24.36,1017.71,0.52,10.25,0.11,Clear
18.79,90.34,8.98,187.05,14.14,1020.03,46.52,4.64,76.6,Rain
10.04,62.01,31.53,306.71,3.82,1004.81,18.91,3.61,92.28,Rain
19.23,77.75,28.68,310.84,12.16,1024.89,-2.14,9.17,85.27,Cloudy
19.14,30.8,36.56,325.45,16.0,998.6,3.49,6.34,79.85,Cloudy
24.79,57.63,19.29,289.47,21.48,1010.19,31.37,8.23,73.25,Rain
22.44,42.3,14.12,74.26,19.3,1013.12,19.87,2.2,77.34,Thunderstorm
24.6,29.84,34.77,207.18,21.63,1002.29,34.38,2.38,70.43,Rain
26.2,78.14,29.19,78.5,23.26,1024.11,73.89,3.85,89.56,Thunderstorm
25.47,55.79,14.59,81.26,20.05,1010.43,4.57,12.69,4.87,Clear
19.18,66.34,38.81,32.17,10.77,1004.3,40.2,7.64,78.0,Rain
15.76,49.53,-0.56,42.81,12.75,1010.97,13.7,7.59,102.39,Rain
29.25,82.93,16.87,298.61,27.45,1014.32,-0.89,8.97,15.92,Clear
27.75,77.82,37.27,247.8,22.19,1005.06,5.63,4.44,66.61,Cloudy
24.73,70.19,31.34,286.45,18.18,1018.56,-1.78,11.32,3.11,Clear
31.83,67.71,29.23,57.27,27.46,1007.12,5.52,8.91,16.15,Clear
27.26,90.4,25.73,178.49,24.05,1009.26,-3.09,10.46,19.91,Clear
19.37,49.84,12.7,246.52,13.46,1008.43,21.99,1.7,74.93,Rain
26.86,91.72,1.15,4.52,23.51,1007.22,-0.99,12.39,9.83,Clear
22.08,65.23,33.42,147.44,12.41,999.74,-3.72,9.56,71.23,Cloudy
34.69,30.79,33.08,365.77,26.01,1016.38,4.4,13.97,12.28,Clear
22.2,60.63,23.79,19.2,15.8,1003.53,-5.58,8.6,6.53,Clear
31.08,55.71,3.13,258.7,23.91,1004.23,-0.03,12.84,17.47,Clear
17.18,82.8,17.52,280.17,14.5,996.36,71.76,3.95,90.2,Thunderstorm
31.94,77.45,9.39,49.91,23.14,1006.67,1.32,7.87,13.19,Clear
-3.25,35.89,13.83,202.96,-13.47,1007.02,18.89,5.06,69.0,Snow
19.11,36.02,32.99,305.87,10.28,1012.53,4.31,6.82,82.69,Rain
23.22,56.79,24.47,131.82,13.75,1012.3,31.99,4.07,80.63,Rain
30.33,35.43,30.44,87.28,24.44,1028.89,56.55,2.75,85.61,Thunderstorm
18.36,36.5,37.62,210.74,8.34,1006.31,-4.94,5.97,86.92,Cloudy
25.13,80.51,2.86,304.98,16.52,1014.88,5.29,9.88,12.68,Clear
22.72,69.58,16.95,264.46,19.14,1000.26,2.79,15.5,8.91,Clear
11.99,81.29,23.61,291.5,5.16,996.88,29.64,5.24,87.98,Rain
20.16,62.47,18.29,57.76,15.96,1016.5,-2.29,6.37,86.37,Cloudy
20.29,83.74,0.37,265.12,13.32,1010.09,3.85,7.03,54.53,Cloudy
12.0,72.68,19.79,201.03,3.56,1020.07,1.92,0.8,93.28,Fog
15.19,41.32,1.65,346.34,5.48,1006.36,9.77,6.65,80.91,Rain
18.63,25.76,36.05,45.27,11.3,1031.47,68.29,2.55,93.06,Thunderstorm
30.9,82.74,7.65,151.31,21.43,1000.33,-1.99,14.11,10.69,Clear
25.39,38.7,15.24,331.07,21.48,990.52,14.39,2.94,86.8,Rain
14.36,58.29,7.12,95.16,7.23,1018.32,8.55,2.95,90.5,Rain
16.17,94.27,38.43,101.74,11.8,1024.91,-4.27,9.81,55.94,Cloudy
26.39,58.33,14.07,130.42,24.08,1010.6,-2.57,7.93,74.08,Cloudy
34.79,80.08,33.57,169.77,27.1,1009.58,1.29,10.12,18.87,Clear
25.65,75.9,2.32,77.53,18.95,1006.81,29.83,1.4,96.18,Thunderstorm
25.92,71.77,38.01,248.31,21.27,997.59,82.68,1.98,95.49,Thunderstorm
9.98,34.38,7.97,319.04,5.93,1019.98,31.88,3.46,101.97,Rain
22.4,69.54,12.92,236.69,17.52,1021.25,10.19,6.73,88.43,Rain
16.21,63.75,23.1,222.44,11.4,1012.57,29.7,5.17,85.48,Rain
25.04,39.32,27.01,218.81,19.71,1031.25,-4.68,9.11,9.02,Clear
29.36,42.53,33.37,236.53,23.77,1019.57,1.32,10.42,15.94,Clear
14.21,58.0,5.9,9.2,8.11,999.26,46.98,4.98,82.48,Rain
21.67,52.85,10.7,65.81,19.88,1011.69,5.66,8.92,3.97,Clear
29.18,62.54,17.99,181.66,20.87,1005.35,17.75,3.48,82.2,Thunderstorm
20.18,46.61,8.24,217.82,11.31,1002.42,63.21,3.42,88.63,Thunderstorm
22.31,42.88,19.19,8.27,19.24,1002.17,25.29,4.59,87.88,Rain
24.86,81.52,5.05,101.68,17.21,1011.06,-2.7,5.51,56.53,Cloudy
24.86,56.2,9.68,268.65,17.72,1024.8,85.38,3.77,94.19,Thunderstorm
15.33,69.96,1.53,99.87,12.75,1008.21,43.64,7.82,78.39,Rain
19.33,65.14,27.95,212.84,16.89,1005.5,6.66,3.21,103.5,Rain
31.42,46.67,2.6,333.78,24.02,1021.8,3.55,15.38,7.8,Clear
4.71,87.12,14.94,55.23,2.52,1023.42,26.78,3.12,75.7,Snow
30.93,31.4,3.59,44.65,21.97,1016.27,-1.45,11.79,9.45,Clear
10.51,45.75,25.71,143.86,7.76,1004.47,26.89,2.56,94.11,Rain
25.34,83.95,29.78,179.28,21.51,1005.52,0.91,11.77,4.39,Clear
0.68,61.15,34.32,327.8,-7.64,1007.92,27.15,6.28,71.71,Snow
23.5,56.31,15.52,196.83,18.49,1026.23,0.62,6.13,60.82,Cloudy
-2.05,78.1,-0.61,321.45,-9.73,1004.54,6.17,5.37,104.37,Snow
17.24,71.39,27.35,197.54,10.62,1003.75,2.18,4.23,65.18,Rain
30.58,36.97,19.94,194.88,24.16,1018.15,-3.05,7.65,66.78,Cloudy
24.61,63.98,27.56,219.71,17.71,1043.84,53.16,2.73,86.56,Thunderstorm
29.66,43.04,11.17,270.64,20.58,1006.43,2.77,8.22,88.39,Cloudy
19.32,64.76,15.18,332.18,16.87,986.37,62.17,3.91,90.03,Thunderstorm
11.84,80.14,36.92,39.13,4.71,1015.28,17.15,5.87,80.99,Rain
12.09,64.81,1.23,85.66,6.22,1007.06,45.5,5.94,65.68,Rain
21.35,51.16,28.89,216.8,13.91,1011.71,-1.44,7.2,79.93,Cloudy
31.78,30.58,32.35,155.65,23.82,1006.96,-3.05,10.21,22.0,Clear
17.48,50.48,37.57,225.79,10.58,1030.18,3.6,8.86,62.15,Cloudy
32.43,45.83,2.12,229.83,23.39,1010.21,-1.52,11.37,8.29,Clear
21.96,67.19,3.39,309.95,19.48,1026.77,-3.46,12.08,6.83,Clear
23.23,48.26,15.67,217.4,21.13,1023.06,-0.11,7.54,75.49,Rain
23.08,48.37,11.05,119.28,16.96,1017.67,-4.05,4.82,55.82,Cloudy
26.1,44.04,-0.09,274.83,22.07,1013.52,5.03,12.43,6.64,Clear
19.95,65.29,35.08,244.23,12.24,1023.4,101.8,2.37,99.6,Thunderstorm
22.87,59.13,15.11,91.75,20.09,1006.39,-3.93,9.9,17.92,Clear
19.27,74.1,27.4,211.14,9.23,1009.38,5.12,9.61,69.94,Cloudy
22.11,52.5,6.88,20.11,14.94,1001.24,13.35,3.25,86.92,Thunderstorm
23.66,54.55,23.42,186.28,13.77,1005.92,0.99,14.93,23.09,Clear
19.61,70.97,9.83,284.19,14.96,1030.98,6.32,9.73,59.71,Cloudy
18.26,80.63,30.47,146.8,11.85,1016.69,28.21,1.36,94.67,Thunderstorm
1.03,50.58,36.52,179.81,-5.9,1032.84,16.44,3.84,71.67,Snow
27.36,42.86,12.13,333.6,22.65,1009.24,5.45,11.42,6.49,Clear
20.27,37.31,-0.08,53.5,13.95,1040.6,4.6,12.61,6.68,Clear
19.32,38.84,13.33,72.17,9.25,1005.21,39.61,2.71,73.64,Rain
28.62,81.41,34.43,206.17,19.36,996.16,2.26,10.81,5.72,Clear
20.85,41.98,9.54,163.0,18.08,1009.36,3.04,12.29,3.62,Clear
20.97,47.48,6.12,74.42,16.66,1011.06,-1.03,7.64,89.32,Cloudy
22.61,36.41,3.89,-10.48,16.84,1017.79,4.76,14.26,-0.12,Clear
24.68,45.61,0.44,84.14,15.31,1024.63,0.76,9.09,58.39,Cloudy
-3.08,81.22,14.77,130.83,-9.83,1015.68,19.13,6.02,87.24,Snow
21.12,67.82,8.25,160.4,16.06,1028.37,1.98,11.35,7.93,Clear
18.34,35.7,11.46,302.54,14.52,1007.16,2.43,7.56,93.66,Cloudy
35.6,57.39,37.43,144.62,30.4,1008.52,-4.68,14.45,14.03,Clear
12.61,81.11,5.76,205.3,4.36,1025.79,10.24,2.41,79.09,Rain
11.54,36.94,32.49,100.74,2.13,1012.09,35.88,6.22,87.16,Rain
32.08,57.82,16.23,179.82,28.85,1009.11,-5.0,10.52,3.37,Clear
27.32,92.5,19.81,320.25,19.64,1026.99,7.34,6.76,53.85,Cloudy
19.17,61.89,12.49,134.34,11.39,1008.48,-1.74,13.86,3.59,Clear
22.33,82.9,24.67,266.25,17.01,1021.82,47.03,4.67,81.07,Thunderstorm
24.56,40.24,27.87,81.73,18.61,1000.51,6.7,11.28,21.85,Clear
30.64,52.25,24.77,96.37,20.6,1003.8,24.5,1.05,89.26,Thunderstorm
22.59,33.15,4.56,56.97,14.67,995.06,25.35,3.65,90.5,Rain
27.67,36.81,19.74,188.91,19.47,1023.23,-2.81,9.07,79.81,Cloudy
30.47,56.74,16.48,202.17,24.21,997.85,2.81,13.46,15.53,Clear
19.31,30.98,33.09,156.2,17.77,1012.64,22.46,1.94,88.17,Thunderstorm
31.66,30.57,22.49,163.54,25.22,1010.38,-1.74,8.08,6.28,Clear
15.2,30.53,31.97,286.07,12.63,1020.32,2.2,7.72,67.94,Cloudy
8.37,65.31,-0.07,182.01,0.38,1029.46,26.91,0.86,96.41,Snow
25.61,47.25,5.65,282.4,20.46,1009.75,4.07,7.94,65.78,Cloudy
12.98,79.39,6.56,105.95,6.87,1019.66,31.86,6.64,73.48,Rain
13.3,50.26,23.79,228.49,7.22,1014.04,22.42,5.75,91.25,Rain
19.34,76.62,15.93,50.09,12.97,1001.57,17.05,6.87,98.8,Rain
17.91,54.98,26.38,222.31,10.48,1016.08,-0.88,8.03,59.97,Cloudy
18.66,80.28,17.74,28.33,9.48,999.82,27.24,2.64,76.72,Rain
29.79,78.96,10.68,335.2,21.14,1010.32,-4.43,13.36,-0.58,Clear
31.43,36.46,16.73,125.78,23.81,1014.0,0.71,11.48,5.59,Clear
24.92,77.64,6.29,339.51,18.91,1015.46,-0.86,12.63,5.15,Clear
30.47,43.67,6.91,337.92,25.54,1022.48,14.01,1.01,88.12,Thunderstorm
25.2,88.67,10.49,315.25,17.82,999.08,39.31,8.39,79.53,Rain
20.44,34.73,3.9,123.13,13.76,1012.82,4.97,8.78,68.8,Cloudy
7.29,82.3,20.85,144.37,0.02,1025.09,22.59,4.84,85.27,Snow
15.14,69.06,18.43,234.32,8.56,1008.3,-0.8,6.91,79.3,Cloudy
19.1,87.87,32.51,131.68,8.72,1020.83,4.89,7.76,51.88,Cloudy
28.05,71.08,17.27,333.69,18.44,1004.68,-1.73,7.91,82.86,Cloudy
17.96,27.52,36.99,214.47,7.56,1019.36,-0.07,8.1,67.41,Cloudy
28.25,74.81,2.15,31.71,21.06,1003.68,2.66,14.37,18.02,Clear
19.76,86.44,40.69,39.09,17.11,1012.02,76.75,0.92,85.25,Thunderstorm
25.37,66.24,26.18,295.24,17.75,1014.16,66.62,2.78,80.25,Thunderstorm
23.25,35.12,2.44,373.26,19.06,1012.99,4.05,15.08,7.25,Clear
26.66,81.39,11.6,319.23,23.29,1000.13,0.58,10.27,92.76,Cloudy
24.32,71.26,27.36,201.28,18.59,1019.06,2.59,11.52,19.32,Clear
20.62,86.07,1.48,158.24,15.37,1024.29,5.87,6.0,57.02,Cloudy
21.8,57.78,23.6,119.79,18.14,1020.48,0.49,10.06,69.48,Cloudy
18.9,44.19,20.37,171.02,16.52,1008.34,-0.13,6.83,65.19,Cloudy
15.41,45.08,37.25,188.07,13.61,1028.87,30.65,6.49,85.33,Rain
33.58,50.53,34.56,289.62,31.62,1001.57,-2.0,11.13,17.5,Clear
19.6,32.81,23.01,90.82,8.89,1006.65,4.63,10.18,77.96,Cloudy
21.02,56.28,8.63,46.48,17.85,1016.12,17.22,3.91,98.64,Rain
24.89,44.88,2.68,92.91,22.67,1004.88,42.92,6.45,83.64,Rain
33.5,91.1,35.37,271.19,22.76,1029.22,-4.8,8.16,11.95,Clear
26.91,73.54,15.19,224.59,20.19,1024.28,-0.52,11.33,14.7,Clear
2.0,29.23,36.48,316.09,-5.01,1012.75,7.3,3.95,56.53,Snow
28.64,64.22,29.46,88.31,18.52,1009.96,93.83,2.03,88.42,Thunderstorm
27.46,58.09,11.28,130.04,20.23,1005.9,-2.35,12.12,-0.16,Clear
16.59,82.6,15.39,228.94,12.97,1009.72,17.12,3.39,87.76,Rain
29.5,72.42,15.28,217.4,20.64,1009.74,3.24,8.65,25.01,Clear
22.55,74.29,15.27,162.03,16.1,1012.45,-4.61,14.83,14.13,Clear
24.21,56.76,27.05,141.62,20.06,1012.7,1.51,4.76,54.67,Cloudy
19.78,54.46,19.45,248.9,16.89,1000.52,27.24,1.26,90.93,Thunderstorm
19.64,43.99,23.39,118.07,14.4,1009.0,83.22,1.94,81.67,Thunderstorm
7.28,50.34,12.57,9.23,-1.12,994.19,2.23,1.75,86.14,Fog
25.19,64.49,23.32,52.77,15.91,1013.45,5.52,6.9,65.33,Cloudy
20.97,45.82,33.83,164.77,16.15,1024.28,86.37,1.47,98.38,Thunderstorm
27.44,54.63,22.81,96.86,22.21,1014.59,1.73,6.8,67.02,Cloudy
19.26,54.17,25.18,304.5,16.66,991.47,10.07,5.26,82.26,Rain
21.73,78.2,5.8,75.48,13.3,1025.12,-4.54,14.88,6.64,Clear
16.95,61.98,6.63,119.74,6.52,1032.67,35.32,2.12,84.84,Rain
28.47,36.0,12.46,276.8,24.07,996.56,-0.24,12.36,10.76,Clear
28.79,56.3,38.75,174.08,20.46,1019.1,4.53,11.86,18.34,Clear
19.13,56.33,21.81,169.64,12.59,1032.5,10.69,4.41,79.93,Rain
10.85,90.37,27.82,155.96,2.97,1024.93,10.73,5.88,90.14,Snow
27.83,37.86,11.03,235.34,22.13,1009.07,-5.11,12.78,3.98,Clear
21.26,35.47,17.96,202.77,12.1,1006.04,6.84,3.92,73.73,Rain
22.54,70.83,20.77,311.15,15.77,1008.38,2.55,10.81,25.31,Clear
16.52,71.29,7.95,80.59,11.15,1005.98,31.49,5.04,76.47,Rain
18.59,71.4,1.4,149.31,9.17,1015.42,-2.97,9.32,74.72,Cloudy
25.38,56.41,25.3,-3.73,16.88,1006.62,-0.21,14.0,15.54,Clear
1.2,68.61,20.3,152.59,-7.24,1011.68,9.35,0.42,75.15,Snow
23.39,57.26,40.33,34.74,19.7,1016.63,2.73,15.39,18.96,Clear
22.93,71.98,37.04,200.32,18.92,1021.17,11.41,5.69,94.38,Rain
22.73,48.11,28.57,43.45,12.03,1016.82,2.96,9.24,82.86,Cloudy
22.97,91.18,37.86,297.27,14.78,1022.28,6.27,9.85,17.08,Clear
28.43,44.57,12.68,77.22,21.76,1020.05,5.16,15.02,9.11,Clear
31.8,58.89,33.92,235.65,28.14,1000.33,5.34,8.97,-0.33,Clear
11.71,65.85,14.35,178.54,8.42,999.09,9.96,0.9,97.2,Fog
3.32,46.57,12.68,112.1,-3.51,1021.16,3.55,5.65,80.7,Snow
17.25,72.16,27.68,142.9,8.32,1012.95,14.43,2.26,88.76,Thunderstorm
22.99,54.97,29.86,74.99,15.72,1010.55,-2.79,9.09,68.74,Cloudy
21.94,44.89,22.77,356.61,18.04,1022.06,-0.06,7.59,75.79,Cloudy
24.83,46.96,4.44,340.82,16.4,1024.66,-3.56,6.28,61.34,Cloudy
10.24,81.65,15.96,81.74,7.54,1012.61,23.36,3.16,101.9,Rain
34.42,70.44,12.63,108.47,24.28,1010.71,4.53,14.49,17.74,Clear
32.64,42.7,17.5,263.32,25.32,1008.04,1.14,11.14,-0.99,Clear
23.94,64.6,20.28,60.55,18.62,1023.22,5.11,14.73,17.19,Clear
13.16,81.94,18.15,120.36,7.97,1012.05,1.68,0.98,100.77,Fog
21.16,33.58,5.16,88.0,12.64,997.71,-4.77,8.49,8.51,Clear
13.39,80.41,33.4,371.27,5.44,1018.4,35.89,8.07,98.32,Rain
-3.01,33.61,32.38,93.31,-7.39,1024.06,0.36,4.28,62.33,Snow
17.77,70.51,35.32,223.46,10.83,997.99,-1.57,6.77,75.59,Cloudy
24.93,40.68,39.85,128.24,22.2,1007.53,4.34,11.19,14.58,Clear
15.05,40.06,11.75,282.54,12.03,1000.63,0.37,6.36,78.14,Cloudy
23.45,65.59,17.7,141.66,16.53,1023.83,-4.9,8.88,14.67,Clear
